Name	Length	EffectiveLength	TPM	NumReads
jgi|Aspni_NRRL3_1|46|NRRL3_00046	2415	2228.871	0.069710	4.000
jgi|Aspni_NRRL3_1|47|NRRL3_00047	456	265.352	0.292771	2.000
jgi|Aspni_NRRL3_1|48|NRRL3_00048	852	644.856	44.695175	742.000
jgi|Aspni_NRRL3_1|49|NRRL3_00049	339	161.000	14.475877	60.000
jgi|Aspni_NRRL3_1|50|NRRL3_00050	609	417.831	0.371860	4.000
jgi|Aspni_NRRL3_1|51|NRRL3_00051	4392	4277.279	3.995808	440.000
jgi|Aspni_NRRL3_1|52|NRRL3_00052	729	531.687	214.131057	2931.000
jgi|Aspni_NRRL3_1|53|NRRL3_00053	2373	2200.227	0.300124	17.000
jgi|Aspni_NRRL3_1|54|NRRL3_00054	1626	1391.238	21.023891	753.000
jgi|Aspni_NRRL3_1|55|NRRL3_00055	1521	1322.467	2.026673	69.000
jgi|Aspni_NRRL3_1|56|NRRL3_00056	3159	3005.557	0.116315	9.000
jgi|Aspni_NRRL3_1|57|NRRL3_00057	693	492.602	26.494904	336.000
jgi|Aspni_NRRL3_1|58|NRRL3_00058	939	752.417	12.751406	247.000
jgi|Aspni_NRRL3_1|59|NRRL3_00059	549	351.573	16.020349	145.000
jgi|Aspni_NRRL3_1|60|NRRL3_00060	1596	1415.642	38.194893	1392.000
jgi|Aspni_NRRL3_1|61|NRRL3_00061	3327	3161.518	0.577460	47.000
jgi|Aspni_NRRL3_1|62|NRRL3_00062	2967	2797.477	0.472098	34.000
jgi|Aspni_NRRL3_1|63|NRRL3_00063	1737	1530.382	0.685304	27.000
jgi|Aspni_NRRL3_1|64|NRRL3_00064	1914	1717.000	0.000000	0.000
jgi|Aspni_NRRL3_1|65|NRRL3_00065	1659	1462.000	0.000000	0.000
jgi|Aspni_NRRL3_1|66|NRRL3_00066	2118	1923.747	0.080767	4.000
jgi|Aspni_NRRL3_1|67|NRRL3_00067	4332	4206.873	0.184667	20.000
jgi|Aspni_NRRL3_1|68|NRRL3_00068	528	334.000	0.000000	0.000
jgi|Aspni_NRRL3_1|69|NRRL3_00069	981	806.793	0.144437	3.000
jgi|Aspni_NRRL3_1|70|NRRL3_00070	831	634.000	0.000000	0.000
jgi|Aspni_NRRL3_1|71|NRRL3_00071	1080	896.140	0.086691	2.000
jgi|Aspni_NRRL3_1|72|NRRL3_00072	1992	1828.847	1.635434	77.000
jgi|Aspni_NRRL3_1|73|NRRL3_00073	696	503.211	0.231575	3.000
jgi|Aspni_NRRL3_1|74|NRRL3_00074	711	520.655	0.074605	1.000
jgi|Aspni_NRRL3_1|75|NRRL3_00075	1602	1430.869	1.927427	71.000
jgi|Aspni_NRRL3_1|76|NRRL3_00076	1719	1540.086	23.506631	932.000
jgi|Aspni_NRRL3_1|77|NRRL3_00077	510	316.000	0.000000	0.000
jgi|Aspni_NRRL3_1|78|NRRL3_00078	1152	974.339	1.475065	37.000
jgi|Aspni_NRRL3_1|79|NRRL3_00079	1449	1247.946	0.062252	2.000
jgi|Aspni_NRRL3_1|80|NRRL3_00080	1278	1094.450	0.070983	2.000
jgi|Aspni_NRRL3_1|81|NRRL3_00081	1611	1414.000	0.000000	0.000
jgi|Aspni_NRRL3_1|82|NRRL3_00082	891	681.709	0.227919	4.000
jgi|Aspni_NRRL3_1|83|NRRL3_00083	1392	1195.000	0.000000	0.000
jgi|Aspni_NRRL3_1|84|NRRL3_00084	1992	1808.042	2.535088	118.000
jgi|Aspni_NRRL3_1|85|NRRL3_00085	465	267.335	20.051317	138.000
jgi|Aspni_NRRL3_1|86|NRRL3_00086	996	785.200	28.544007	577.000
jgi|Aspni_NRRL3_1|87|NRRL3_00087	762	565.540	3.296837	48.000
jgi|Aspni_NRRL3_1|88|NRRL3_00088	999	812.333	0.717261	15.000
jgi|Aspni_NRRL3_1|89|NRRL3_00089	903	716.410	2.927871	54.000
jgi|Aspni_NRRL3_1|90|NRRL3_00090	1098	906.665	5.098231	119.000
jgi|Aspni_NRRL3_1|91|NRRL3_00091	1113	916.000	0.000000	0.000
jgi|Aspni_NRRL3_1|92|NRRL3_00092	966	769.000	0.000000	0.000
jgi|Aspni_NRRL3_1|93|NRRL3_00093	1923	1751.582	3.060329	138.000
jgi|Aspni_NRRL3_1|94|NRRL3_00094	858	663.320	0.761271	13.000
jgi|Aspni_NRRL3_1|95|NRRL3_00095	2208	2008.483	0.947649	49.000
jgi|Aspni_NRRL3_1|96|NRRL3_00096	261	99.000	20.795061	53.000
jgi|Aspni_NRRL3_1|97|NRRL3_00097	1917	1690.860	51.229103	2230.000
jgi|Aspni_NRRL3_1|98|NRRL3_00098	750	553.000	0.000000	0.000
jgi|Aspni_NRRL3_1|99|NRRL3_00099	1197	1000.000	0.000000	0.000
jgi|Aspni_NRRL3_1|100|NRRL3_00100	1590	1393.000	0.000000	0.000
jgi|Aspni_NRRL3_1|101|NRRL3_00101	528	334.000	0.000000	0.000
jgi|Aspni_NRRL3_1|102|NRRL3_00102	7182	6985.000	0.000000	0.000
jgi|Aspni_NRRL3_1|103|NRRL3_00103	1191	994.000	0.000000	0.000
jgi|Aspni_NRRL3_1|104|NRRL3_00104	2271	2117.281	0.146768	8.000
jgi|Aspni_NRRL3_1|105|NRRL3_00105	1773	1576.000	0.000000	0.000
jgi|Aspni_NRRL3_1|106|NRRL3_00106	2223	2026.000	0.000000	0.000
jgi|Aspni_NRRL3_1|107|NRRL3_00107	1485	1288.000	0.000000	0.000
jgi|Aspni_NRRL3_1|108|NRRL3_00108	1452	1255.000	0.000000	0.000
jgi|Aspni_NRRL3_1|109|NRRL3_00109	1659	1462.000	0.000000	0.000
jgi|Aspni_NRRL3_1|110|NRRL3_00110	1536	1341.679	0.579030	20.000
jgi|Aspni_NRRL3_1|111|NRRL3_00111	1335	1138.000	0.000000	0.000
jgi|Aspni_NRRL3_1|112|NRRL3_00112	1182	999.660	0.932564	24.000
jgi|Aspni_NRRL3_1|113|NRRL3_00113	1389	1192.000	0.000000	0.000
jgi|Aspni_NRRL3_1|114|NRRL3_00114	1023	826.000	0.000000	0.000
jgi|Aspni_NRRL3_1|115|NRRL3_00115	885	696.591	0.613387	11.000
jgi|Aspni_NRRL3_1|116|NRRL3_00116	1293	1096.000	0.000000	0.000
jgi|Aspni_NRRL3_1|117|NRRL3_00117	1179	995.171	0.039032	1.000
jgi|Aspni_NRRL3_1|118|NRRL3_00118	924	721.158	0.430902	8.000
jgi|Aspni_NRRL3_1|119|NRRL3_00119	564	369.000	0.000000	0.000
jgi|Aspni_NRRL3_1|120|NRRL3_00120	525	331.000	0.000000	0.000
jgi|Aspni_NRRL3_1|121|NRRL3_00121	1197	1000.000	0.000000	0.000
jgi|Aspni_NRRL3_1|122|NRRL3_00122	510	316.000	0.000000	0.000
jgi|Aspni_NRRL3_1|123|NRRL3_00123	2280	2071.760	0.618720	33.000
jgi|Aspni_NRRL3_1|124|NRRL3_00124	2016	1803.156	0.753970	35.000
jgi|Aspni_NRRL3_1|125|NRRL3_00125	1446	1256.362	7.976721	258.000
jgi|Aspni_NRRL3_1|126|NRRL3_00126	1755	1567.454	0.099125	4.000
jgi|Aspni_NRRL3_1|127|NRRL3_00127	978	781.000	0.000000	0.000
jgi|Aspni_NRRL3_1|128|NRRL3_00128	1611	1414.681	2.635920	96.000
jgi|Aspni_NRRL3_1|129|NRRL3_00129	1434	1235.218	1.698126	54.000
jgi|Aspni_NRRL3_1|130|NRRL3_00130	264	101.000	1.538361	4.000
jgi|Aspni_NRRL3_1|131|NRRL3_00131	1647	1464.489	2.042322	77.000
jgi|Aspni_NRRL3_1|132|NRRL3_00132	219	70.000	39.953422	72.000
jgi|Aspni_NRRL3_1|133|NRRL3_00133	858	675.687	17.591191	306.000
jgi|Aspni_NRRL3_1|134|NRRL3_00134	1014	815.726	0.238092	5.000
jgi|Aspni_NRRL3_1|135|NRRL3_00135	8391	8194.000	0.000000	0.000
jgi|Aspni_NRRL3_1|136|NRRL3_00136	4374	4252.928	0.210068	23.000
jgi|Aspni_NRRL3_1|137|NRRL3_00137	897	708.014	9.271800	169.000
jgi|Aspni_NRRL3_1|138|NRRL3_00138	6282	6201.474	0.012527	2.000
jgi|Aspni_NRRL3_1|139|NRRL3_00139	807	610.000	0.000000	0.000
jgi|Aspni_NRRL3_1|140|NRRL3_00140	789	592.000	0.000000	0.000
jgi|Aspni_NRRL3_1|141|NRRL3_00141	1386	1189.000	0.000000	0.000
jgi|Aspni_NRRL3_1|142|NRRL3_00142	1017	817.692	1.520127	32.000
jgi|Aspni_NRRL3_1|143|NRRL3_00143	1620	1423.149	16.076235	589.000
jgi|Aspni_NRRL3_1|144|NRRL3_00144	1482	1285.000	0.000000	0.000
jgi|Aspni_NRRL3_1|145|NRRL3_00145	1332	1123.321	2.143914	62.000
jgi|Aspni_NRRL3_1|146|NRRL3_00146	1485	1288.000	0.000000	0.000
jgi|Aspni_NRRL3_1|147|NRRL3_00147	7854	7657.000	0.000000	0.000
jgi|Aspni_NRRL3_1|148|NRRL3_00148	1572	1358.581	0.085774	3.000
jgi|Aspni_NRRL3_1|149|NRRL3_00149	1041	830.809	0.467540	10.000
jgi|Aspni_NRRL3_1|150|NRRL3_00150	609	405.999	0.382696	4.000
jgi|Aspni_NRRL3_1|151|NRRL3_00151	1407	1222.233	0.031781	1.000
jgi|Aspni_NRRL3_1|152|NRRL3_00152	1470	1273.000	0.000000	0.000
jgi|Aspni_NRRL3_1|153|NRRL3_00153	7563	7366.000	0.000000	0.000
jgi|Aspni_NRRL3_1|154|NRRL3_00154	837	656.956	0.059127	1.000
jgi|Aspni_NRRL3_1|155|NRRL3_00155	1500	1311.732	0.710699	24.000
jgi|Aspni_NRRL3_1|156|NRRL3_00156	1053	850.379	0.137034	3.000
jgi|Aspni_NRRL3_1|157|NRRL3_00157	1119	902.209	0.129162	3.000
jgi|Aspni_NRRL3_1|158|NRRL3_00158	1584	1387.000	0.000000	0.000
jgi|Aspni_NRRL3_1|159|NRRL3_00159	4881	4684.000	0.000000	0.000
jgi|Aspni_NRRL3_1|160|NRRL3_00160	2412	2215.000	0.000000	0.000
jgi|Aspni_NRRL3_1|161|NRRL3_00161	762	565.000	0.000000	0.000
jgi|Aspni_NRRL3_1|162|NRRL3_00162	846	636.907	30.737903	504.000
jgi|Aspni_NRRL3_1|163|NRRL3_00163	3594	3454.608	0.067464	6.000
jgi|Aspni_NRRL3_1|164|NRRL3_00164	1623	1437.433	4.215573	156.000
jgi|Aspni_NRRL3_1|165|NRRL3_00165	624	415.701	69.613715	745.000
jgi|Aspni_NRRL3_1|166|NRRL3_00166	2601	2427.540	0.048004	3.000
jgi|Aspni_NRRL3_1|167|NRRL3_00167	2508	2281.865	6.843143	402.000
jgi|Aspni_NRRL3_1|168|NRRL3_00168	1338	1127.026	0.827174	24.000
jgi|Aspni_NRRL3_1|169|NRRL3_00169	804	589.942	0.724275	11.000
jgi|Aspni_NRRL3_1|170|NRRL3_00170	897	687.362	1.412779	25.000
jgi|Aspni_NRRL3_1|171|NRRL3_00171	1500	1303.000	0.000000	0.000
jgi|Aspni_NRRL3_1|172|NRRL3_00172	3498	3292.937	3.432647	291.000
jgi|Aspni_NRRL3_1|173|NRRL3_00173	405	222.423	0.174638	1.000
jgi|Aspni_NRRL3_1|174|NRRL3_00174	1815	1635.436	3.871449	163.000
jgi|Aspni_NRRL3_1|175|NRRL3_00175	3639	3493.516	4.214014	379.000
jgi|Aspni_NRRL3_1|176|NRRL3_00176	1773	1576.000	0.000000	0.000
jgi|Aspni_NRRL3_1|177|NRRL3_00177	1767	1558.350	0.673005	27.000
jgi|Aspni_NRRL3_1|178|NRRL3_00178	1092	886.877	17.563068	401.000
jgi|Aspni_NRRL3_1|179|NRRL3_00179	3612	3433.546	28.927269	2557.000
jgi|Aspni_NRRL3_1|180|NRRL3_00180	714	496.328	6.887047	88.000
jgi|Aspni_NRRL3_1|181|NRRL3_00181	1158	919.070	13.144117	311.000
jgi|Aspni_NRRL3_1|182|NRRL3_00182	876	667.232	100.888431	1733.000
jgi|Aspni_NRRL3_1|183|NRRL3_00183	759	539.885	155.407607	2160.000
jgi|Aspni_NRRL3_1|184|NRRL3_00184	354	174.000	0.000000	0.000
jgi|Aspni_NRRL3_1|185|NRRL3_00185	1710	1522.445	0.510279	20.000
jgi|Aspni_NRRL3_1|186|NRRL3_00186	687	489.813	8.881936	112.000
jgi|Aspni_NRRL3_1|187|NRRL3_00187	1242	1060.636	0.183115	5.000
jgi|Aspni_NRRL3_1|188|NRRL3_00188	1629	1446.313	10.098227	376.000
jgi|Aspni_NRRL3_1|189|NRRL3_00189	366	184.000	0.000000	0.000
jgi|Aspni_NRRL3_1|190|NRRL3_00190	807	611.530	0.190556	3.000
jgi|Aspni_NRRL3_1|191|NRRL3_00191	783	586.000	0.000000	0.000
jgi|Aspni_NRRL3_1|192|NRRL3_00192	396	211.000	0.000000	0.000
jgi|Aspni_NRRL3_1|193|NRRL3_00193	1374	1181.693	0.098613	3.000
jgi|Aspni_NRRL3_1|194|NRRL3_00194	1188	992.147	17.500525	447.000
jgi|Aspni_NRRL3_1|195|NRRL3_00195	1536	1343.615	2.630790	91.000
jgi|Aspni_NRRL3_1|196|NRRL3_00196	546	349.109	30.709176	276.000
jgi|Aspni_NRRL3_1|197|NRRL3_00197	774	583.705	0.598920	9.000
jgi|Aspni_NRRL3_1|198|NRRL3_00198	1386	1209.207	8.062927	251.000
jgi|Aspni_NRRL3_1|199|NRRL3_00199	2046	1848.842	19.013768	905.000
jgi|Aspni_NRRL3_1|200|NRRL3_00200	1500	1316.865	2.153282	73.000
jgi|Aspni_NRRL3_1|201|NRRL3_00201	1647	1454.072	0.213709	8.000
jgi|Aspni_NRRL3_1|202|NRRL3_00202	1536	1339.000	0.000000	0.000
jgi|Aspni_NRRL3_1|203|NRRL3_00203	1440	1243.000	0.000000	0.000
jgi|Aspni_NRRL3_1|204|NRRL3_00204	957	760.000	0.000000	0.000
jgi|Aspni_NRRL3_1|205|NRRL3_00205	2553	2356.000	0.000000	0.000
jgi|Aspni_NRRL3_1|206|NRRL3_00206	729	532.000	0.000000	0.000
jgi|Aspni_NRRL3_1|207|NRRL3_00207	957	766.796	0.050657	1.000
jgi|Aspni_NRRL3_1|208|NRRL3_00208	624	428.000	0.000000	0.000
jgi|Aspni_NRRL3_1|209|NRRL3_00209	1302	1125.333	0.103552	3.000
jgi|Aspni_NRRL3_1|210|NRRL3_00210	1335	1143.703	3.769896	111.000
jgi|Aspni_NRRL3_1|211|NRRL3_00211	1419	1244.905	6.833249	219.000
jgi|Aspni_NRRL3_1|212|NRRL3_00212	1503	1315.714	12.429114	421.000
jgi|Aspni_NRRL3_1|213|NRRL3_00213	828	623.506	19.997894	321.000
jgi|Aspni_NRRL3_1|214|NRRL3_00214	3213	3077.155	4.153040	329.000
jgi|Aspni_NRRL3_1|215|NRRL3_00215	933	709.942	0.437710	8.000
jgi|Aspni_NRRL3_1|216|NRRL3_00216	2856	2702.265	8.294063	577.000
jgi|Aspni_NRRL3_1|217|NRRL3_00217	2916	2730.689	16.031391	1127.000
jgi|Aspni_NRRL3_1|218|NRRL3_00218	1449	1252.000	0.000000	0.000
jgi|Aspni_NRRL3_1|219|NRRL3_00219	3207	3041.021	15.327852	1200.000
jgi|Aspni_NRRL3_1|220|NRRL3_00220	1608	1425.831	73.174117	2686.000
jgi|Aspni_NRRL3_1|221|NRRL3_00221	1494	1318.569	20.680157	702.000
jgi|Aspni_NRRL3_1|222|NRRL3_00222	2835	2678.374	4.756879	328.000
jgi|Aspni_NRRL3_1|223|NRRL3_00223	2253	2084.022	12.804832	687.000
jgi|Aspni_NRRL3_1|224|NRRL3_00224	819	624.342	165.741595	2664.000
jgi|Aspni_NRRL3_1|225|NRRL3_00225	648	451.000	0.000000	0.000
jgi|Aspni_NRRL3_1|226|NRRL3_00226	786	596.602	10.873040	167.000
jgi|Aspni_NRRL3_1|227|NRRL3_00227	2310	2126.607	5.991093	328.000
jgi|Aspni_NRRL3_1|228|NRRL3_00228	1413	1225.691	1.457795	46.000
jgi|Aspni_NRRL3_1|229|NRRL3_00229	1221	1031.092	0.527412	14.000
jgi|Aspni_NRRL3_1|230|NRRL3_00230	2427	2225.143	9.810653	562.000
jgi|Aspni_NRRL3_1|231|NRRL3_00231	957	743.459	5.276962	101.000
jgi|Aspni_NRRL3_1|232|NRRL3_00232	1893	1643.178	2.151178	91.000
jgi|Aspni_NRRL3_1|233|NRRL3_00233	477	283.036	0.137239	1.000
jgi|Aspni_NRRL3_1|234|NRRL3_00234	957	745.959	43.011526	826.000
jgi|Aspni_NRRL3_1|235|NRRL3_00235	1584	1390.349	20.981451	751.000
jgi|Aspni_NRRL3_1|236|NRRL3_00236	1098	901.000	0.000000	0.000
jgi|Aspni_NRRL3_1|237|NRRL3_00237	744	537.078	0.144648	2.000
jgi|Aspni_NRRL3_1|238|NRRL3_00238	219	70.000	4.439269	8.000
jgi|Aspni_NRRL3_1|239|NRRL3_00239	747	547.214	1.490670	21.000
jgi|Aspni_NRRL3_1|240|NRRL3_00240	660	454.969	1.195270	14.000
jgi|Aspni_NRRL3_1|241|NRRL3_00241	867	665.559	14.532222	249.000
jgi|Aspni_NRRL3_1|242|NRRL3_00242	1551	1353.980	42.889240	1495.000
jgi|Aspni_NRRL3_1|243|NRRL3_00243	1764	1534.954	27.178684	1074.000
jgi|Aspni_NRRL3_1|244|NRRL3_00244	645	446.907	5.649580	65.000
jgi|Aspni_NRRL3_1|245|NRRL3_00245	1698	1514.807	21.770573	849.000
jgi|Aspni_NRRL3_1|246|NRRL3_00246	2607	2443.012	0.683695	43.000
jgi|Aspni_NRRL3_1|247|NRRL3_00247	648	439.633	1.678738	19.000
jgi|Aspni_NRRL3_1|248|NRRL3_00248	7278	7099.559	39.852733	7284.000
jgi|Aspni_NRRL3_1|249|NRRL3_00249	1668	1471.666	84.540956	3203.000
jgi|Aspni_NRRL3_1|250|NRRL3_00250	1680	1466.770	4.925728	186.000
jgi|Aspni_NRRL3_1|251|NRRL3_00251	612	405.916	133.875616	1399.000
jgi|Aspni_NRRL3_1|252|NRRL3_00252	2247	2038.772	0.666836	35.000
jgi|Aspni_NRRL3_1|253|NRRL3_00253	1209	1000.211	10.563232	272.000
jgi|Aspni_NRRL3_1|254|NRRL3_00254	264	101.000	10.768524	28.000
jgi|Aspni_NRRL3_1|255|NRRL3_00255	4374	4214.458	12.239842	1328.000
jgi|Aspni_NRRL3_1|256|NRRL3_00256	1716	1504.747	0.103256	4.000
jgi|Aspni_NRRL3_1|257|NRRL3_00257	1101	904.000	0.000000	0.000
jgi|Aspni_NRRL3_1|258|NRRL3_00258	1197	1000.000	0.000000	0.000
jgi|Aspni_NRRL3_1|259|NRRL3_00259	1548	1344.355	5.865455	203.000
jgi|Aspni_NRRL3_1|260|NRRL3_00260	1110	918.314	2.114942	50.000
jgi|Aspni_NRRL3_1|261|NRRL3_00261	1161	965.305	0.040240	1.000
jgi|Aspni_NRRL3_1|262|NRRL3_00262	1764	1560.957	19.235707	773.000
jgi|Aspni_NRRL3_1|263|NRRL3_00263	1491	1257.637	0.833927	27.000
jgi|Aspni_NRRL3_1|264|NRRL3_00264	324	149.000	0.000000	0.000
jgi|Aspni_NRRL3_1|265|NRRL3_00265	849	661.731	0.821800	14.000
jgi|Aspni_NRRL3_1|266|NRRL3_00266	966	769.000	0.000000	0.000
jgi|Aspni_NRRL3_1|267|NRRL3_00267	1134	929.113	1.045179	25.000
jgi|Aspni_NRRL3_1|268|NRRL3_00268	2211	2001.804	0.989619	51.000
jgi|Aspni_NRRL3_1|269|NRRL3_00269	798	601.000	0.000000	0.000
jgi|Aspni_NRRL3_1|270|NRRL3_00270	1698	1510.021	0.257239	10.000
jgi|Aspni_NRRL3_1|271|NRRL3_00271	414	222.754	12.729684	73.000
jgi|Aspni_NRRL3_1|272|NRRL3_00272	1503	1334.892	0.465579	16.000
jgi|Aspni_NRRL3_1|273|NRRL3_00273	1551	1363.946	0.028479	1.000
jgi|Aspni_NRRL3_1|274|NRRL3_00274	309	136.000	0.285615	1.000
jgi|Aspni_NRRL3_1|275|NRRL3_00275	1332	1143.612	0.067931	2.000
jgi|Aspni_NRRL3_1|276|NRRL3_00276	267	104.000	2233.133753	5979.000
jgi|Aspni_NRRL3_1|277|NRRL3_00277	1989	1779.865	23.897174	1095.000
jgi|Aspni_NRRL3_1|278|NRRL3_00278	657	454.063	59.968246	701.000
jgi|Aspni_NRRL3_1|279|NRRL3_00279	759	551.899	41.525182	590.000
jgi|Aspni_NRRL3_1|280|NRRL3_00280	2961	2759.954	6.713300	477.000
jgi|Aspni_NRRL3_1|281|NRRL3_00281	297	127.943	221.932310	731.000
jgi|Aspni_NRRL3_1|282|NRRL3_00282	2520	2316.617	3.973870	237.000
jgi|Aspni_NRRL3_1|283|NRRL3_00283	1554	1316.602	21.920665	743.000
jgi|Aspni_NRRL3_1|284|NRRL3_00284	2361	2164.797	117.600378	6554.000
jgi|Aspni_NRRL3_1|285|NRRL3_00285	2061	1900.004	2.391943	117.000
jgi|Aspni_NRRL3_1|286|NRRL3_00286	510	316.000	0.000000	0.000
jgi|Aspni_NRRL3_1|287|NRRL3_00287	411	221.530	40.854750	233.000
jgi|Aspni_NRRL3_1|288|NRRL3_00288	1425	1242.623	0.062519	2.000
jgi|Aspni_NRRL3_1|289|NRRL3_00289	621	425.000	0.000000	0.000
jgi|Aspni_NRRL3_1|290|NRRL3_00290	1512	1315.000	0.000000	0.000
jgi|Aspni_NRRL3_1|291|NRRL3_00291	702	505.000	0.000000	0.000
jgi|Aspni_NRRL3_1|292|NRRL3_00292	636	444.776	0.523998	6.000
jgi|Aspni_NRRL3_1|293|NRRL3_00293	1803	1603.833	8.404074	347.000
jgi|Aspni_NRRL3_1|294|NRRL3_00294	1767	1600.893	0.218373	9.000
jgi|Aspni_NRRL3_1|295|NRRL3_00295	666	470.040	7.685420	93.000
jgi|Aspni_NRRL3_1|296|NRRL3_00296	1332	1158.224	4.158615	124.000
jgi|Aspni_NRRL3_1|297|NRRL3_00297	1593	1388.131	0.867463	31.000
jgi|Aspni_NRRL3_1|298|NRRL3_00298	1779	1602.115	0.897073	37.000
jgi|Aspni_NRRL3_1|299|NRRL3_00299	1233	1047.114	1.075781	29.000
jgi|Aspni_NRRL3_1|300|NRRL3_00300	909	720.857	0.808280	15.000
jgi|Aspni_NRRL3_1|301|NRRL3_00301	1953	1743.288	4.701461	211.000
jgi|Aspni_NRRL3_1|302|NRRL3_00302	936	757.010	0.051312	1.000
jgi|Aspni_NRRL3_1|303|NRRL3_00303	2253	2099.013	0.037011	2.000
jgi|Aspni_NRRL3_1|304|NRRL3_00304	1866	1675.909	1.182059	51.000
jgi|Aspni_NRRL3_1|305|NRRL3_00305	546	354.026	1.316636	12.000
jgi|Aspni_NRRL3_1|306|NRRL3_00306	1251	1054.000	0.000000	0.000
jgi|Aspni_NRRL3_1|307|NRRL3_00307	1536	1339.000	0.000000	0.000
jgi|Aspni_NRRL3_1|308|NRRL3_00308	237	82.000	0.000000	0.000
jgi|Aspni_NRRL3_1|309|NRRL3_00309	945	754.478	0.051484	1.000
jgi|Aspni_NRRL3_1|310|NRRL3_00310	1494	1290.039	0.240883	8.000
jgi|Aspni_NRRL3_1|311|NRRL3_00311	1983	1807.573	0.429787	20.000
jgi|Aspni_NRRL3_1|312|NRRL3_00312	1329	1134.637	0.273875	8.000
jgi|Aspni_NRRL3_1|313|NRRL3_00313	1329	1146.664	0.033875	1.000
jgi|Aspni_NRRL3_1|314|NRRL3_00314	2040	1828.474	15.125532	712.000
jgi|Aspni_NRRL3_1|315|NRRL3_00315	666	473.544	0.082027	1.000
