Name	Length	EffectiveLength	TPM	NumReads
jgi|Aspni_NRRL3_1|133|NRRL3_00133	858	659.748	19.551320	368.000
jgi|Aspni_NRRL3_1|134|NRRL3_00134	1014	807.632	0.347203	8.000
jgi|Aspni_NRRL3_1|135|NRRL3_00135	8391	8182.000	0.000000	0.000
jgi|Aspni_NRRL3_1|136|NRRL3_00136	4374	4216.830	0.199495	24.000
jgi|Aspni_NRRL3_1|137|NRRL3_00137	897	695.201	10.335928	205.000
jgi|Aspni_NRRL3_1|138|NRRL3_00138	6282	6073.000	0.000000	0.000
jgi|Aspni_NRRL3_1|139|NRRL3_00139	807	605.421	0.057896	1.000
jgi|Aspni_NRRL3_1|140|NRRL3_00140	789	580.693	0.060361	1.000
jgi|Aspni_NRRL3_1|141|NRRL3_00141	1386	1169.205	0.029979	1.000
jgi|Aspni_NRRL3_1|142|NRRL3_00142	1017	808.518	2.037578	47.000
jgi|Aspni_NRRL3_1|143|NRRL3_00143	1620	1414.820	14.740832	595.000
jgi|Aspni_NRRL3_1|144|NRRL3_00144	1482	1273.000	0.000000	0.000
jgi|Aspni_NRRL3_1|145|NRRL3_00145	1332	1111.298	2.617905	83.000
jgi|Aspni_NRRL3_1|146|NRRL3_00146	1485	1276.000	0.000000	0.000
jgi|Aspni_NRRL3_1|147|NRRL3_00147	7854	7714.522	0.004544	1.000
jgi|Aspni_NRRL3_1|148|NRRL3_00148	1572	1347.811	0.104025	4.000
jgi|Aspni_NRRL3_1|149|NRRL3_00149	1041	825.084	0.382341	9.000
jgi|Aspni_NRRL3_1|150|NRRL3_00150	609	398.475	0.263892	3.000
jgi|Aspni_NRRL3_1|151|NRRL3_00151	1407	1209.623	0.057954	2.000
jgi|Aspni_NRRL3_1|152|NRRL3_00152	1470	1273.569	0.055044	2.000
jgi|Aspni_NRRL3_1|153|NRRL3_00153	7563	7358.250	0.009527	2.000
jgi|Aspni_NRRL3_1|154|NRRL3_00154	837	639.891	0.054777	1.000
jgi|Aspni_NRRL3_1|155|NRRL3_00155	1500	1287.536	0.952829	35.000
jgi|Aspni_NRRL3_1|156|NRRL3_00156	1053	839.409	0.167029	4.000
jgi|Aspni_NRRL3_1|157|NRRL3_00157	1119	891.128	1.062013	27.000
jgi|Aspni_NRRL3_1|158|NRRL3_00158	1584	1375.000	0.000000	0.000
jgi|Aspni_NRRL3_1|159|NRRL3_00159	4881	4700.851	0.014913	2.000
jgi|Aspni_NRRL3_1|160|NRRL3_00160	2412	2203.000	0.000000	0.000
jgi|Aspni_NRRL3_1|161|NRRL3_00161	762	553.000	0.000000	0.000
jgi|Aspni_NRRL3_1|162|NRRL3_00162	846	624.837	37.248369	664.000
jgi|Aspni_NRRL3_1|163|NRRL3_00163	3594	3430.603	0.051086	5.000
jgi|Aspni_NRRL3_1|164|NRRL3_00164	1623	1419.019	5.631874	228.000
jgi|Aspni_NRRL3_1|165|NRRL3_00165	624	403.225	74.670930	859.000
jgi|Aspni_NRRL3_1|166|NRRL3_00166	2601	2411.475	0.101747	7.000
jgi|Aspni_NRRL3_1|167|NRRL3_00167	2508	2274.487	6.919410	449.000
jgi|Aspni_NRRL3_1|168|NRRL3_00168	1338	1119.018	0.407204	13.000
jgi|Aspni_NRRL3_1|169|NRRL3_00169	804	578.429	0.545379	9.000
jgi|Aspni_NRRL3_1|170|NRRL3_00170	897	677.682	2.017182	39.000
jgi|Aspni_NRRL3_1|171|NRRL3_00171	1500	1291.000	0.000000	0.000
jgi|Aspni_NRRL3_1|172|NRRL3_00172	3498	3276.795	3.604847	337.000
jgi|Aspni_NRRL3_1|173|NRRL3_00173	405	212.680	0.164809	1.000
jgi|Aspni_NRRL3_1|174|NRRL3_00174	1815	1621.142	4.454022	206.000
jgi|Aspni_NRRL3_1|175|NRRL3_00175	3639	3473.253	4.581689	454.000
jgi|Aspni_NRRL3_1|176|NRRL3_00176	1773	1564.000	0.000000	0.000
jgi|Aspni_NRRL3_1|177|NRRL3_00177	1767	1551.837	1.084180	48.000
jgi|Aspni_NRRL3_1|178|NRRL3_00178	1092	880.734	13.053744	328.000
jgi|Aspni_NRRL3_1|179|NRRL3_00179	3612	3421.622	34.850459	3402.000
jgi|Aspni_NRRL3_1|180|NRRL3_00180	714	482.140	9.741772	134.000
jgi|Aspni_NRRL3_1|181|NRRL3_00181	1158	907.155	19.860385	514.000
jgi|Aspni_NRRL3_1|182|NRRL3_00182	876	657.341	120.136908	2253.000
jgi|Aspni_NRRL3_1|183|NRRL3_00183	759	524.881	166.215061	2489.000
jgi|Aspni_NRRL3_1|184|NRRL3_00184	354	168.000	0.000000	0.000
jgi|Aspni_NRRL3_1|185|NRRL3_00185	1710	1501.480	0.420203	18.000
jgi|Aspni_NRRL3_1|186|NRRL3_00186	687	478.360	7.473972	102.000
jgi|Aspni_NRRL3_1|187|NRRL3_00187	1242	1045.372	0.067060	2.000
jgi|Aspni_NRRL3_1|188|NRRL3_00188	1629	1434.156	10.851577	444.000
jgi|Aspni_NRRL3_1|189|NRRL3_00189	366	178.000	0.000000	0.000
jgi|Aspni_NRRL3_1|190|NRRL3_00190	807	599.647	0.292268	5.000
jgi|Aspni_NRRL3_1|191|NRRL3_00191	783	578.151	0.060627	1.000
jgi|Aspni_NRRL3_1|192|NRRL3_00192	396	203.000	0.000000	0.000
jgi|Aspni_NRRL3_1|193|NRRL3_00193	1374	1172.773	0.059775	2.000
jgi|Aspni_NRRL3_1|194|NRRL3_00194	1188	983.126	13.762090	386.000
jgi|Aspni_NRRL3_1|195|NRRL3_00195	1536	1331.850	0.736901	28.000
jgi|Aspni_NRRL3_1|196|NRRL3_00196	546	339.892	27.534435	267.000
jgi|Aspni_NRRL3_1|197|NRRL3_00197	774	568.043	0.185117	3.000
jgi|Aspni_NRRL3_1|198|NRRL3_00198	1386	1192.248	8.261252	281.000
jgi|Aspni_NRRL3_1|199|NRRL3_00199	2046	1838.172	23.931160	1255.000
jgi|Aspni_NRRL3_1|200|NRRL3_00200	1500	1303.933	2.204270	82.000
jgi|Aspni_NRRL3_1|201|NRRL3_00201	1647	1440.388	0.365021	15.000
jgi|Aspni_NRRL3_1|202|NRRL3_00202	1536	1327.000	0.000000	0.000
jgi|Aspni_NRRL3_1|203|NRRL3_00203	1440	1231.000	0.000000	0.000
jgi|Aspni_NRRL3_1|204|NRRL3_00204	957	748.000	0.000000	0.000
jgi|Aspni_NRRL3_1|205|NRRL3_00205	2553	2324.305	0.015080	1.000
jgi|Aspni_NRRL3_1|206|NRRL3_00206	729	520.000	0.000000	0.000
jgi|Aspni_NRRL3_1|207|NRRL3_00207	957	754.412	0.139386	3.000
jgi|Aspni_NRRL3_1|208|NRRL3_00208	624	416.000	0.000000	0.000
jgi|Aspni_NRRL3_1|209|NRRL3_00209	1302	1109.165	0.094805	3.000
jgi|Aspni_NRRL3_1|210|NRRL3_00210	1335	1131.445	4.058299	131.000
jgi|Aspni_NRRL3_1|211|NRRL3_00211	1419	1227.346	6.311483	221.000
jgi|Aspni_NRRL3_1|212|NRRL3_00212	1503	1299.756	13.429929	498.000
jgi|Aspni_NRRL3_1|213|NRRL3_00213	828	613.149	17.264213	302.000
jgi|Aspni_NRRL3_1|214|NRRL3_00214	3213	3052.305	5.087237	443.000
jgi|Aspni_NRRL3_1|215|NRRL3_00215	933	685.929	0.817612	16.000
jgi|Aspni_NRRL3_1|216|NRRL3_00216	2856	2674.839	7.783860	594.000
jgi|Aspni_NRRL3_1|217|NRRL3_00217	2916	2723.509	17.014097	1322.000
jgi|Aspni_NRRL3_1|218|NRRL3_00218	1449	1240.000	0.000000	0.000
jgi|Aspni_NRRL3_1|219|NRRL3_00219	3207	3022.519	15.620855	1347.000
jgi|Aspni_NRRL3_1|220|NRRL3_00220	1608	1409.604	63.955804	2572.000
jgi|Aspni_NRRL3_1|221|NRRL3_00221	1494	1296.577	21.491917	795.000
jgi|Aspni_NRRL3_1|222|NRRL3_00222	2835	2655.350	5.689337	431.000
jgi|Aspni_NRRL3_1|223|NRRL3_00223	2253	2064.856	14.123417	832.000
jgi|Aspni_NRRL3_1|224|NRRL3_00224	819	612.522	164.807406	2880.000
jgi|Aspni_NRRL3_1|225|NRRL3_00225	648	439.000	0.000000	0.000
jgi|Aspni_NRRL3_1|226|NRRL3_00226	786	581.840	11.144860	185.000
jgi|Aspni_NRRL3_1|227|NRRL3_00227	2310	2111.138	6.026931	363.000
jgi|Aspni_NRRL3_1|228|NRRL3_00228	1413	1207.025	1.568136	54.000
jgi|Aspni_NRRL3_1|229|NRRL3_00229	1221	1019.676	0.309376	9.000
jgi|Aspni_NRRL3_1|230|NRRL3_00230	2427	2216.934	10.846199	686.000
jgi|Aspni_NRRL3_1|231|NRRL3_00231	957	730.600	5.517269	115.000
jgi|Aspni_NRRL3_1|232|NRRL3_00232	1893	1625.663	1.746469	81.000
jgi|Aspni_NRRL3_1|233|NRRL3_00233	477	274.645	0.765748	6.000
jgi|Aspni_NRRL3_1|234|NRRL3_00234	957	735.644	45.836726	962.000
jgi|Aspni_NRRL3_1|235|NRRL3_00235	1584	1380.117	18.743333	738.000
jgi|Aspni_NRRL3_1|236|NRRL3_00236	1098	889.000	0.000000	0.000
jgi|Aspni_NRRL3_1|237|NRRL3_00237	744	524.102	0.267516	4.000
jgi|Aspni_NRRL3_1|238|NRRL3_00238	219	69.000	2.031969	4.000
jgi|Aspni_NRRL3_1|239|NRRL3_00239	747	533.563	1.445251	22.000
jgi|Aspni_NRRL3_1|240|NRRL3_00240	660	444.619	1.892034	24.000
jgi|Aspni_NRRL3_1|241|NRRL3_00241	867	657.131	13.015006	244.000
jgi|Aspni_NRRL3_1|242|NRRL3_00242	1551	1344.116	42.402361	1626.000
jgi|Aspni_NRRL3_1|243|NRRL3_00243	1764	1518.644	29.404897	1274.000
jgi|Aspni_NRRL3_1|244|NRRL3_00244	645	436.076	5.063893	63.000
jgi|Aspni_NRRL3_1|245|NRRL3_00245	1698	1502.847	27.824785	1193.000
jgi|Aspni_NRRL3_1|246|NRRL3_00246	2607	2424.616	0.563804	39.000
jgi|Aspni_NRRL3_1|247|NRRL3_00247	648	425.465	3.212972	39.000
jgi|Aspni_NRRL3_1|248|NRRL3_00248	7278	7094.415	43.611671	8827.000
jgi|Aspni_NRRL3_1|249|NRRL3_00249	1668	1462.772	100.570006	4197.000
jgi|Aspni_NRRL3_1|250|NRRL3_00250	1680	1456.811	5.894799	245.000
jgi|Aspni_NRRL3_1|251|NRRL3_00251	612	393.548	140.723312	1580.000
jgi|Aspni_NRRL3_1|252|NRRL3_00252	2247	2026.023	0.674724	39.000
jgi|Aspni_NRRL3_1|253|NRRL3_00253	1209	990.191	15.575430	440.000
jgi|Aspni_NRRL3_1|254|NRRL3_00254	264	99.000	8.497325	24.000
jgi|Aspni_NRRL3_1|255|NRRL3_00255	4374	4193.242	13.357742	1598.000
jgi|Aspni_NRRL3_1|256|NRRL3_00256	1716	1495.105	0.046888	2.000
jgi|Aspni_NRRL3_1|257|NRRL3_00257	1101	900.618	0.116758	3.000
jgi|Aspni_NRRL3_1|258|NRRL3_00258	1197	977.428	0.035861	1.000
jgi|Aspni_NRRL3_1|259|NRRL3_00259	1548	1335.188	4.042822	154.000
jgi|Aspni_NRRL3_1|260|NRRL3_00260	1110	905.951	1.199398	31.000
jgi|Aspni_NRRL3_1|261|NRRL3_00261	1161	954.362	0.110183	3.000
jgi|Aspni_NRRL3_1|262|NRRL3_00262	1764	1553.326	22.836208	1012.000
jgi|Aspni_NRRL3_1|263|NRRL3_00263	1491	1245.999	0.843937	30.000
jgi|Aspni_NRRL3_1|264|NRRL3_00264	324	144.000	0.000000	0.000
jgi|Aspni_NRRL3_1|265|NRRL3_00265	849	647.654	1.623619	30.000
jgi|Aspni_NRRL3_1|266|NRRL3_00266	966	757.000	0.000000	0.000
jgi|Aspni_NRRL3_1|267|NRRL3_00267	1134	920.473	1.066236	28.000
jgi|Aspni_NRRL3_1|268|NRRL3_00268	2211	1995.846	1.615724	92.000
jgi|Aspni_NRRL3_1|269|NRRL3_00269	798	589.000	0.000000	0.000
jgi|Aspni_NRRL3_1|270|NRRL3_00270	1698	1497.578	0.538325	23.000
jgi|Aspni_NRRL3_1|271|NRRL3_00271	414	215.862	13.315099	82.000
jgi|Aspni_NRRL3_1|272|NRRL3_00272	1503	1315.936	0.452814	17.000
jgi|Aspni_NRRL3_1|273|NRRL3_00273	1551	1342.000	0.000000	0.000
jgi|Aspni_NRRL3_1|274|NRRL3_00274	309	132.000	0.000000	0.000
jgi|Aspni_NRRL3_1|275|NRRL3_00275	1332	1126.195	0.124495	4.000
jgi|Aspni_NRRL3_1|276|NRRL3_00276	267	101.000	2604.566938	7505.000
jgi|Aspni_NRRL3_1|277|NRRL3_00277	1989	1774.275	27.479719	1391.000
jgi|Aspni_NRRL3_1|278|NRRL3_00278	657	442.327	59.432478	750.000
jgi|Aspni_NRRL3_1|279|NRRL3_00279	759	544.234	36.002441	559.000
jgi|Aspni_NRRL3_1|280|NRRL3_00280	2961	2755.381	13.967766	1098.000
jgi|Aspni_NRRL3_1|281|NRRL3_00281	297	123.131	223.180257	784.000
jgi|Aspni_NRRL3_1|282|NRRL3_00282	2520	2305.834	3.693893	243.000
jgi|Aspni_NRRL3_1|283|NRRL3_00283	1554	1303.437	24.417553	908.000
jgi|Aspni_NRRL3_1|284|NRRL3_00284	2361	2152.214	102.310145	6282.000
jgi|Aspni_NRRL3_1|285|NRRL3_00285	2061	1879.293	2.685803	144.000
jgi|Aspni_NRRL3_1|286|NRRL3_00286	510	306.000	0.000000	0.000
jgi|Aspni_NRRL3_1|287|NRRL3_00287	411	214.633	48.339462	296.000
jgi|Aspni_NRRL3_1|288|NRRL3_00288	1425	1228.521	0.057063	2.000
jgi|Aspni_NRRL3_1|289|NRRL3_00289	621	413.000	0.000000	0.000
jgi|Aspni_NRRL3_1|290|NRRL3_00290	1512	1303.000	0.000000	0.000
jgi|Aspni_NRRL3_1|291|NRRL3_00291	702	493.000	0.000000	0.000
jgi|Aspni_NRRL3_1|292|NRRL3_00292	636	432.179	0.648833	8.000
jgi|Aspni_NRRL3_1|293|NRRL3_00293	1803	1591.551	13.764662	625.000
jgi|Aspni_NRRL3_1|294|NRRL3_00294	1767	1581.199	0.155174	7.000
jgi|Aspni_NRRL3_1|295|NRRL3_00295	666	458.957	19.398498	254.000
jgi|Aspni_NRRL3_1|296|NRRL3_00296	1332	1140.507	25.078318	816.000
jgi|Aspni_NRRL3_1|297|NRRL3_00297	1593	1374.303	1.428275	56.000
jgi|Aspni_NRRL3_1|298|NRRL3_00298	1779	1587.320	0.927451	42.000
jgi|Aspni_NRRL3_1|299|NRRL3_00299	1233	1034.032	0.915242	27.000
jgi|Aspni_NRRL3_1|300|NRRL3_00300	909	707.793	0.990444	20.000
jgi|Aspni_NRRL3_1|301|NRRL3_00301	1953	1731.323	5.466281	270.000
jgi|Aspni_NRRL3_1|302|NRRL3_00302	936	739.599	0.094785	2.000
jgi|Aspni_NRRL3_1|303|NRRL3_00303	2253	2075.396	0.016889	1.000
jgi|Aspni_NRRL3_1|304|NRRL3_00304	1866	1664.842	1.810638	86.000
jgi|Aspni_NRRL3_1|305|NRRL3_00305	546	340.823	1.645497	16.000
jgi|Aspni_NRRL3_1|306|NRRL3_00306	1251	1042.000	0.000000	0.000
jgi|Aspni_NRRL3_1|307|NRRL3_00307	1536	1327.000	0.000000	0.000
jgi|Aspni_NRRL3_1|308|NRRL3_00308	237	81.000	0.432734	1.000
jgi|Aspni_NRRL3_1|309|NRRL3_00309	945	736.000	0.000000	0.000
jgi|Aspni_NRRL3_1|310|NRRL3_00310	1494	1276.299	0.357024	13.000
jgi|Aspni_NRRL3_1|311|NRRL3_00311	1983	1791.173	0.528363	27.000
jgi|Aspni_NRRL3_1|312|NRRL3_00312	1329	1125.455	0.155721	5.000
jgi|Aspni_NRRL3_1|313|NRRL3_00313	1329	1120.000	0.000000	0.000
jgi|Aspni_NRRL3_1|314|NRRL3_00314	2040	1820.403	13.151020	683.000
jgi|Aspni_NRRL3_1|315|NRRL3_00315	666	461.303	0.151967	2.000
